tconst,nconst,category,characters
tt0119196,nm0001110,actress,[Mallory Doss]
tt0119196,nm0000375,actor,[Clyde Pell]
tt0119196,nm0000435,actress,[Lois Harlan]
tt0119196,nm0000380,actor,[Dixon Doss]
tt0119196,nm0000297,actor,[Pete Randle]
tt0119196,nm0000463,actress,[Leeanne Magruder]
tt0119196,nm0370879,actor,[Carl Alden]
tt0119196,nm0926165,actress,[Libby Magruder]
tt0119196,nm0416596,actor,[Jeff Magruder]
tt0119196,nm0000265,director,\N
tt0119203,nm0001530,actor,[Sonny Daye]
tt0119203,nm0001844,actor,[Franky Syde]
tt0119203,nm0906031,actress,[Vanessa Mason]
tt0119203,nm0438585,actress,[Treasure]
tt0119203,nm0001103,actor,[Sid Dalgren]
tt0119203,nm0193836,actor,[Sandy Silver]
tt0119203,nm0011851,actor,[Bud Silver]
tt0119203,nm0481222,actress,[Joleen Lemon]
tt0119203,nm0233306,actor,[Don Mallon]
tt0119203,nm1325321,actress,[Grandma]
tt0119203,nm0262923,director,\N
tt0119204,nm0335098,actress,[Flaxa Mildväder]
tt0119204,nm0001745,actor,[Albert]
tt0119204,nm0000278,actress,[Sofia]
tt0119204,nm0670778,actor,[Klas]
tt0119204,nm0374097,actress,[Klara]
tt0119204,nm0459724,actress,[The Empress]
tt0119204,nm0074547,actor,[The Emperor]
tt0119204,nm0658063,actress,[Nana]
tt0119204,nm0922733,actor,[Kusken]
tt0119204,nm0297083,actress,[Nana]
tt0119204,nm0344985,director,\N
tt0119207,nm0000233,actor,[Quentin Tarantino]
tt0119207,nm0842140,director,\N
tt0119209,nm0001111,actor,[Sonny Burns]
tt0119209,nm0000255,actor,[Gunner Casselman]
tt0119209,nm0000504,actress,[Buddy Porter]
tt0119209,nm0000535,actress,[Gale Ann Thayer]
tt0119209,nm0001838,actress,[Marty Pilcher]
tt0119209,nm0520523,actor,[Elwood Burns]
tt0119209,nm0841568,actor,[Luke]
tt0119209,nm0001049,actress,[Alma Burns]
tt0119209,nm0000690,actress,[Nina Casselman]
tt0119209,nm0300628,actor,[Conductor]
tt0119209,nm0300628,actor,[Ticket Taker]
tt0119209,nm0671210,director,\N
tt0119210,nm0000418,actor,[Bob Goodall]
tt0119210,nm0000598,actor,[Frank LaCrosse]
tt0119210,nm0824317,actress,[Babysitter]
tt0119210,nm5341652,actor,[Andy LaCrosse]
tt0119210,nm0385805,actor,[Man on Porch]
tt0119210,nm0000388,actor,[Sheriff Buck Olmstead]
tt0119210,nm0324658,actor,[Bud]
tt0119210,nm0505971,actor,[Nate]
tt0119210,nm0769639,actor,[Sim]
tt0119210,nm0001209,actor,[McGinnis]
tt0119210,nm0835732,director,\N
tt0119214,nm0000582,actor,[Joe Waters]
tt0119214,nm0000418,actor,[Gus Green]
tt0119214,nm0000275,actress,[Rita]
tt0119214,nm0005551,actress,[Angie]
tt0119214,nm0005268,actor,[Billy 'Catch' Pooler]
tt0119214,nm0003818,actor,[Dekker Massey]
tt0119214,nm0344196,actor,[Phil Beasly]
tt0119214,nm0001406,actress,[Donna Waters]
tt0119214,nm0204553,actress,[Cookie Green]
tt0119214,nm0054607,actress,[Gena Waters]
tt0119214,nm0128883,director,\N
tt0119215,nm0005239,actor,[Ed]
tt0119215,nm0860380,actor,[Dexter Reed]
tt0119215,nm0005435,actor,[Mr. Wheat]
tt0119215,nm0001820,actor,[Otis]
tt0119215,nm0005046,actress,[Monique]
tt0119215,nm0773759,actor,[Mr. Baily]
tt0119215,nm0777810,actor,[Kurt Bozwell]
tt0119215,nm0504516,actor,[Spatch]
tt0119215,nm0785805,actor,[Fizz]
tt0119215,nm0775238,actress,[Deedee]
tt0119215,nm0005367,director,\N
tt0119217,nm0000245,actor,[Sean]
tt0119217,nm0000354,actor,[Will]
tt0119217,nm0000255,actor,[Chuckie]
tt0119217,nm0001745,actor,[Lambeau]
tt0119217,nm0585906,actor,[Tom]
tt0119217,nm0538259,actress,[Krystyn]
tt0119217,nm0565494,actress,[Cathy]
tt0119217,nm0000729,actor,[Morgan]
tt0119217,nm0369513,actor,[Billy]
tt0119217,nm0580436,actor,[Barbershop Quartet #1]
tt0119217,nm0001814,director,\N
tt0119219,nm0000099,actress,[Sandra Dunmore]
tt0119219,nm0000551,actor,[Jake Dunmore]
tt0119219,nm0000571,actress,[Peggy Blane]
tt0119219,nm0001122,actress,[Sgt. Rita Pompano]
tt0119219,nm0571964,actor,[Rollins]
tt0119219,nm0733678,actor,[Det. Crowley]
tt0119219,nm0000467,actor,[Ben Dunmore]
tt0119219,nm0339737,actor,[Rev. Finlayson]
tt0119219,nm0627453,actor,[Bradley]
tt0119219,nm0448129,actress,[Evelyn]
tt0119219,nm0423646,director,\N
tt0119223,nm0000160,actor,[Finnegan Bell]
tt0119223,nm0000569,actress,[Estella]
tt0119223,nm0000279,actor,[Walter Plane]
tt0119223,nm0177933,actor,[Joe]
tt0119223,nm0000843,actress,[Ms. Dinsmoor]
tt0119223,nm0000134,actor,[Prisoner]
tt0119223,nm0000134,actor,[Lustig]
tt0119223,nm0609215,actor,[Jerry Ragno]
tt0119223,nm0225332,actress,[Maggie]
tt0119223,nm0132752,actress,[Erica Thrall]
tt0119223,nm0542759,actor,[Owen]
tt0119223,nm0190859,director,\N
tt0119225,nm0000637,actor,[Spoon]
tt0119225,nm0000619,actor,[Stretch]
tt0119225,nm0628601,actress,[Cookie]
tt0119225,nm0281486,actor,[Mr. Woodson]
tt0119225,nm0381606,actor,[Blind Man]
tt0119225,nm0681782,actor,[Supervisor]
tt0119225,nm0000626,actor,[Cop #1]
tt0119225,nm0668320,actor,[Cop #2]
tt0119225,nm0869981,actor,[D-Reper's Henchman]
tt0119225,nm0942875,actor,[Koolaid]
tt0119225,nm0193554,director,\N
tt0119227,nm0000244,actress,[Claudia Hoffman]
tt0119227,nm0000554,actor,[Frederick Hoffman]
tt0119227,nm0004743,actor,[Will]
tt0119227,nm0205545,actress,[Little Lilli]
tt0119227,nm0323093,actor,[Lars]
tt0119227,nm0175633,actor,[Peter Gutenberg]
tt0119227,nm0444621,actress,[Lilli Hoffman]
tt0119227,nm0112390,actor,[Rolf]
tt0119227,nm0191311,actress,[Nannau]
tt0119227,nm0061777,actor,[Konrad]
tt0119227,nm0169931,director,\N
tt0119229,nm0000131,actor,[Martin Q. Blank]
tt0119229,nm0000378,actress,[Debi Newberry]
tt0119229,nm0000101,actor,[Grocer]
tt0119229,nm0000349,actress,[Marcella]
tt0119229,nm0000273,actor,[Dr. Oatman]
tt0119229,nm0000279,actor,[Steven Lardner]
tt0119229,nm0293461,actor,[Kenneth McCullers]
tt0119229,nm0005315,actor,[Paul Spericki]
tt0119229,nm0752751,actor,[Mr. Bart Newberry]
tt0119229,nm0191044,actor,[Bob Destepello]
tt0119229,nm0000786,director,\N
tt0119237,nm0840371,actor,[Tummler]
tt0119237,nm0786580,actor,[Bunny Boy]
tt0119237,nm0869164,actress,[Girl in Car]
tt0119237,nm0721758,actor,[Solomon]
tt0119237,nm0234829,actress,[Darby]
tt0119237,nm0001721,actress,[Dot]
tt0119237,nm0323244,actress,[Helen]
tt0119237,nm0349955,actor,[Skinhead #1]
tt0119237,nm0349954,actor,[Skinhead #2]
tt0119237,nm0139894,actor,[Huntz]
tt0119237,nm0005101,director,\N
tt0119238,nm0015673,actor,[Commando Leader]
tt0119238,nm0000388,actor,[Jerry]
tt0119238,nm0676973,actor,[Jake Bridges]
tt0119238,nm0893889,actress,[Tina]
tt0119238,nm0927382,actor,[Tim]
tt0119238,nm0442573,actor,[Bartender]
tt0119238,nm0888727,actress,[Grace]
tt0119238,nm0001533,actor,[Lew Collins]
tt0119238,nm0891190,actress,[Betty]
tt0119238,nm0000699,actor,[Frankie McGregor]
tt0119238,nm0147985,director,\N
tt0119239,nm0219967,actor,[Sahil Sinha]
tt0119239,nm0004418,actress,[Isha Diwan]
tt0119239,nm0463539,actress,[Sheetal Choudhry]
tt0119239,nm0159159,actor,[Mantri]
tt0119239,nm0613417,actor,[Lawyer Thanawala]
tt0119239,nm0712546,actor,[Ishwar Diwan (Isha's dad)]
tt0119239,nm0025389,actor,[Insp. Neelkanth]
tt0119239,nm0768296,actor,[Vilas Rao]
tt0119239,nm0846681,actor,[Meghnath Choudhry (Sheetal's dad)]
tt0119239,nm0451425,actor,[Dr. Gandhi]
tt0119239,nm0706800,director,\N
tt0119247,nm0000901,actor,[Léo Brassac]
tt0119247,nm0001128,actor,[Julien Vignal]
tt0119247,nm0660854,actress,[Alice Tomaso]
tt0119247,nm0214549,actor,[Carella]
tt0119247,nm0945058,actor,[Trenchcoat Killer]
tt0119247,nm0309494,actor,[Anatoli Sharkov]
tt0119247,nm0042104,actor,[Ledoyen]
tt0119247,nm0738696,actor,[Maître Varinot]
tt0119247,nm0536162,actor,[Juge prison]
tt0119247,nm0661351,actor,[Adjoint Carella]
tt0119247,nm0496312,director,\N
tt0119248,nm0309348,actor,[Francesco]
tt0119248,nm0195017,actress,[Marta]
tt0119248,nm0147605,actor,[Oscar]
tt0119248,nm0258905,actor,[Osman]
tt0119248,nm0783072,actress,[Perran]
tt0119248,nm0348347,actor,[Mehmet]
tt0119248,nm0477836,actress,[Fusun]
tt0119248,nm0596818,actor,[Paolo]
tt0119248,nm0865978,actor,[Zozo]
tt0119248,nm0595343,actress,[Voice of Aunt Anita]
tt0119248,nm0654858,director,\N
tt0119249,nm0001780,actor,[Hamilton]
tt0119249,nm0000565,actress,[Tessie]
tt0119249,nm0000434,actor,[Hawkins]
tt0119249,nm0529526,actor,[Stålhandske]
tt0119249,nm0141956,actor,[Texas Slim]
tt0119249,nm0493738,actor,[Tjivartsev]
tt0119249,nm0098868,actress,[Moona]
tt0119249,nm0845513,actor,[Ulfsson]
tt0119249,nm0344827,actor,[Molander]
tt0119249,nm0283392,actor,[Jansson]
tt0119249,nm0958969,director,\N
tt0119250,nm0001429,actor,[Yoshitaka Nishi]
tt0119250,nm0457229,actress,[Nishi's wife]
tt0119250,nm0652592,actor,[Horibe]
tt0119250,nm0855398,actor,[Nakamura]
tt0119250,nm0913880,actor,[The Scrap Yard Owner]
tt0119250,nm0354653,actor,[The Yakuza Hitman]
tt0119250,nm0945127,actor,[Criminal]
tt0119250,nm3944201,actor,[Kudo]
tt0119250,nm0944989,actor,[Doctor]
tt0119250,nm0038961,actor,[Tanaka]
tt0119250,nm0001429,director,\N
tt0119256,nm0001311,actor,[Sydney]
tt0119256,nm0000604,actor,[John]
tt0119256,nm0000569,actress,[Clementine]
tt0119256,nm0000168,actor,[Jimmy]
tt0119256,nm0662238,actor,[Hostage]
tt0119256,nm0000450,actor,[Young Craps Player]
tt0119256,nm0178277,actor,[Restroom Attendant]
tt0119256,nm0925612,actress,[Waitress]
tt0119256,nm0725894,actor,[Keno Bar Manager]
tt0119256,nm1537895,actress,[Keno Girl]
tt0119256,nm0000759,director,\N
tt0119263,nm0583964,actor,[Father]
tt0119263,nm0497642,actor,[Hsiao-Kang]
tt0119263,nm0523717,actress,[Mother]
tt0119263,nm0401176,actress,[Director]
tt0119263,nm0155365,actress,[Girl]
tt0119263,nm0150940,actor,[Anonymous Man]
tt0119263,nm0523751,actor,[Mother's lover]
tt0119263,nm0945992,actress,[Girl in Hotel]
tt0119263,nm0158857,director,\N
tt0119272,nm0000128,actor,[Colin]
tt0119272,nm0473802,actress,[Midori]
tt0119272,nm0411408,actor,[Yukio]
tt0119272,nm0057254,actor,[Cam]
tt0119272,nm0541120,actor,[Mahood]
tt0119272,nm0315643,actor,[Boorjan]
tt0119272,nm0679715,actor,[Bishop]
tt0119272,nm0245876,actor,[Moffat]
tt0119272,nm0370478,actor,[Jonah]
tt0119272,nm0697960,actress,[Sharon]
tt0119272,nm0481567,director,\N
tt0119273,nm0000461,actor,[Tyler]
tt0119273,nm0001781,actress,[Julie]
tt0119273,nm0002150,actor,[Odin]
tt0119273,nm0463233,actor,[Germain St-Germain]
tt0119273,nm0050468,actress,[Kerrie]
tt0119273,nm0595594,actor,[Lambert]
tt0119273,nm0429115,actor,[Zeek]
tt0119273,nm0390161,actor,[Dr. Schechter]
tt0119273,nm0269479,actor,[Jefferson]
tt0119273,nm0269479,actor,[Additional Voices]
tt0119273,nm0940640,actress,[Sysop voice]
tt0119273,nm0170402,director,\N
tt0119273,nm0501341,director,\N
tt0119278,nm0227051,actor,[Cab Driver]
tt0119278,nm0303816,actor,[Religious Father]
tt0119278,nm0872410,actress,[4-Year Old Girl]
tt0119278,nm0365128,actress,[Religious Mother]
tt0119278,nm0451294,actress,[Pakistani]
tt0119278,nm0857355,actor,[X-Hat]
tt0119278,nm0000461,actor,[Al]
tt0119278,nm0205688,actress,[Lawyer]
tt0119278,nm0761279,actress,[Bug-Eyed Woman]
tt0119278,nm0887363,actor,[Father-to-Be]
tt0119278,nm0194191,director,\N
tt0119278,nm0864091,director,\N
tt0119279,nm0273826,actress,[Eva Van Daam]
tt0119279,nm0273826,actress,[Her Twin Brother]
tt0119279,nm0273826,actress,[John's Twin Sister]
tt0119279,nm0344690,actor,[Vermeer]
tt0119279,nm0001163,actor,[John Strauss]
tt0119279,nm0005138,actress,[Kathleen Strauss]
tt0119279,nm0128787,actor,[Ferryman]
tt0119279,nm0637543,actress,[Byrde Gordon]
tt0119279,nm0776079,actress,[Yolanda]
tt0119279,nm0857574,actress,[Alice Gordon]
tt0119279,nm0116204,actress,[Ramona]
tt0119279,nm0222277,actor,[Ben]
tt0119279,nm0840939,director,\N
tt0119280,nm0001132,actress,[Queen Victoria]
tt0119280,nm0175262,actor,[John Brown]
tt0119280,nm0658244,actor,[Henry Ponsonby]
tt0119280,nm0792029,actor,[Disraeli]
tt0119280,nm0124930,actor,[Archie Brown]
tt0119280,nm0664390,actor,[Doctor Jenner]
tt0119280,nm0922751,actor,"[Bertie, Prince of Wales]"
tt0119280,nm0566259,actress,[Lady Ely]
tt0119280,nm0322510,actress,[Lady Churchill]
tt0119280,nm0640731,actress,[Lady-in-Waiting]
tt0119280,nm0006960,director,\N
tt0119282,nm0004883,actor,[Hercules]
tt0119282,nm0250743,actress,[Meg]
tt0119282,nm0000249,actor,[Hades]
tt0119282,nm0057363,actress,[Alcmene]
tt0119282,nm0058372,actor,[Young Hercules]
tt0119282,nm0074834,actress,[Earthquake Lady]
tt0119282,nm0074834,actress,[Wood Nymph]
tt0119282,nm0074834,actress,[Water Nymph]
tt0119282,nm0123553,actor,[Titans]
tt0119282,nm0123553,actor,[Burnt Man]
tt0119282,nm0123553,actor,[End-of-the World Man]
tt0119282,nm0000362,actor,[Phil]
tt0119282,nm0191906,actor,[Nessus the River Centaur]
tt0119282,nm0191906,actor,[Tall Thebian]
tt0119282,nm0191906,actor,[Elderly Thebian]
tt0119282,nm0202966,actor,[Apollo the Sun God]
tt0119282,nm0166256,director,\N
tt0119282,nm0615780,director,\N
tt0119285,nm0332871,actor,[Rajesh Malhotra 'Raju']
tt0119285,nm0006433,actress,[Meena Nath]
tt0119285,nm0434318,actor,[Dhanraj Malhotra]
tt0119285,nm0712546,actor,[Dinanath (Meena's grandpa)]
tt0119285,nm0787474,actor,[Pappi]
tt0119285,nm0848308,actor,[Vidya Nath]
tt0119285,nm0223521,actor,[Jeevan Nath]
tt0119285,nm0438484,actor,[Rinku]
tt0119285,nm0066075,actor,[Sharma]
tt0119285,nm0794510,actress,[Shannu]
tt0119285,nm0223522,director,\N
tt0119288,nm0162918,actor,[Dr. Lorca]
tt0119288,nm0341348,actress,[Elvina Shaw]
tt0119288,nm0424436,actor,[Napoleon Lazar]
tt0119288,nm0522550,actress,[Sheila]
tt0119288,nm0562144,actress,[Belinda Yost]
tt0119288,nm0004405,actor,[Detective Leonard Kantor]
tt0119288,nm5803507,actor,[Martin]
tt0119288,nm2640361,actor,[Alf]
tt0119288,nm0012862,actor,[Dougie]
tt0119288,nm0023929,director,\N
tt0119303,nm0513281,actor,[Alex Pruitt]
tt0119303,nm0472762,actor,[Petr Beaupre]
tt0119303,nm0452748,actress,[Alice Ribbons]
tt0119303,nm0902188,actor,[Burton Jernigan]
tt0119303,nm0861513,actor,[Earl Unger]
tt0119303,nm0606584,actress,[Karen Pruitt]
tt0119303,nm0453273,actor,[Jack Pruitt]
tt0119303,nm0783033,actress,[Mrs. Hess]
tt0119303,nm0809914,actor,[Stan Pruitt]
tt0119303,nm0424060,actress,[Molly Pruitt]
tt0119303,nm0331532,director,\N
tt0119304,nm0000106,actress,[Sally Jackson]
tt0119304,nm0005561,actor,[Dorian Montier]
tt0119304,nm0001573,actress,[Beatrice Lever]
tt0119304,nm0000998,actor,[Angus Montier]
tt0119304,nm0001167,actress,[Mrs. Jackson]
tt0119304,nm0732152,actor,[Billy]
tt0119304,nm0593258,actor,[Roy]
tt0119304,nm0280890,actor,[Red Jackson]
tt0119304,nm0254760,actor,[Henry Lever]
tt0119304,nm0213897,actor,[Sheriff]
tt0119304,nm0661751,director,\N
tt0119305,nm0000671,actor,[Jack Marsden]
tt0119305,nm0000279,actor,[Carter]
tt0119305,nm0001488,actress,[Lucy]
tt0119305,nm0001475,actor,[Malcolm]
tt0119305,nm0001475,actor,[Robert Stockman]
tt0119305,nm0855103,actor,[Helicopter Pilot]
tt0119305,nm0000202,actor,[Harlan Dykstra]
tt0119305,nm0000954,actor,[Danny]
tt0119305,nm0762334,actress,[4-Year-Old Girl]
tt0119305,nm0743671,actor,[Ben Hickson]
tt0119305,nm0001662,actor,[Policeman]
tt0119305,nm0350455,director,\N
tt0119311,nm0000401,actor,[Bumpy Johnson]
tt0119311,nm0000619,actor,[Dutch Schultz]
tt0119311,nm0001853,actress,[Francine Hughes]
tt0119311,nm0000412,actor,[Lucky Luciano]
tt0119311,nm0001807,actress,[Stephanie St. Clair]
tt0119311,nm0564277,actor,[Illinois Gordon]
tt0119311,nm0929934,actor,[Bub Hewlett]
tt0119311,nm0103071,actor,[Captain Foley]
tt0119311,nm0040472,actor,[Thomas Dewey]
tt0119311,nm0222643,actress,[Pigfoot Mary]
tt0119311,nm0004886,director,\N
tt0119313,nm0000113,actress,[Birdee Pruitt]
tt0119313,nm0001065,actor,[Justin Matisse]
tt0119313,nm0001687,actress,[Ramona Calvert]
tt0119313,nm0926165,actress,[Bernice Pruitt]
tt0119313,nm0001595,actor,[Bill Pruitt]
tt0119313,nm0278026,actor,[Travis]
tt0119313,nm0001562,actress,[Toni Post]
tt0119313,nm0167850,actor,[Nurse]
tt0119313,nm0712790,actress,[Bobbi-Claire]
tt0119313,nm0496727,actress,[Teacher]
tt0119313,nm0001845,director,\N
tt0119314,nm0000602,actor,[Tom Booker]
tt0119314,nm0000218,actress,[Annie MacLean]
tt0119314,nm0000554,actor,[Robert MacLean]
tt0119314,nm0001848,actress,[Diane Booker]
tt0119314,nm0424060,actress,[Grace MacLean]
tt0119314,nm0177933,actor,[Frank Booker]
tt0119314,nm0427728,actress,[Liz Hammond]
tt0119314,nm0385087,actor,[Joe Booker]
tt0119314,nm0098378,actress,[Judith]
tt0119314,nm0777538,actor,[Twin #1]
tt0119314,nm0000602,director,\N
tt0119324,nm0000205,actress,[Jackie-O]
tt0119324,nm0357979,actor,[Marty]
tt0119324,nm0001760,actress,[Lesly]
tt0119324,nm0005327,actor,[Anthony]
tt0119324,nm0000991,actress,[Mrs. Pascal]
tt0119324,nm0000337,actress,[Young Jackie-O]
tt0119324,nm0436230,actor,[Young Marty]
tt0119324,nm0914132,director,\N
tt0119326,nm0004740,actor,[Drayton Jackson]
tt0119326,nm0221754,actress,[Jenny Jackson]
tt0119326,nm0903397,actress,[Lisa]
tt0119326,nm0005248,actress,[Katrina]
tt0119326,nm0250282,actor,[David]
tt0119326,nm0394191,actor,[Kilo]
tt0119326,nm0424513,actor,[Spootie]
tt0119326,nm0432273,actor,[Uncle Fred]
tt0119326,nm0424588,actress,[Robin]
tt0119326,nm0331906,actor,[Tony the Doorman]
tt0119326,nm0552693,director,\N
tt0119327,nm0000192,actress,[Hugo]
tt0119327,nm0095478,actor,[Pool Supply Man]
tt0119327,nm0000532,actor,[Henry]
tt0119327,nm0206076,actor,[Man with Truck]
tt0119327,nm0000576,actor,[Strange Hitchhiker]
tt0119327,nm0000375,actor,[Franz]
tt0119327,nm0001550,actress,[Minerva]
tt0119327,nm0001131,actor,[Floyd]
tt0119327,nm0322660,actor,[Andy]
tt0119327,nm0719037,actor,[Sad Old Man]
tt0119327,nm0002049,director,\N
tt0119336,nm0000576,actor,[Eddie]
tt0119336,nm0000228,actor,[Mickey]
tt0119336,nm0001590,actor,[Phil]
tt0119336,nm0000705,actress,[Darlene]
tt0119336,nm0788009,actor,[Artie]
tt0119336,nm0001593,actress,[Donna]
tt0119336,nm0000212,actress,[Bonnie]
tt0119336,nm0707148,actress,[Susie]
tt0119336,nm0264781,actor,[Store Manager]
tt0119336,nm0888536,actor,[Singer]
tt0119336,nm0237292,director,\N
tt0119338,nm0786639,actor,[Marcus]
tt0119338,nm0254628,actor,[Paco]
tt0119338,nm0572490,actor,[Harold]
tt0119338,nm0304577,actor,[Louis]
tt0119338,nm0016243,actor,[Benny]
tt0119338,nm0290897,actor,[Chip]
tt0119338,nm0004978,actor,[Punk]
tt0119338,nm0169565,actress,[Lucy]
tt0119338,nm0141281,actor,[Mack]
tt0119338,nm0004908,actress,[Joanne]
tt0119338,nm0293533,director,\N
tt0119345,nm0001349,actress,[Julie James]
tt0119345,nm0001264,actress,[Helen Shivers]
tt0119345,nm0000162,actress,[Melissa Egan]
tt0119345,nm0000202,actor,[Barry Cox]
tt0119345,nm0005327,actor,[Ray Bronson]
tt0119345,nm0002901,actor,[Benjamin Willis]
tt0119345,nm0002901,actor,[Fisherman]
tt0119345,nm0933098,actress,[Elsa Shivers]
tt0119345,nm0301959,actor,[Max]
tt0119345,nm0339489,actor,[Officer]
tt0119345,nm0272459,actor,[MC]
tt0119345,nm0318947,director,\N
tt0119346,nm0584553,actress,[Keri Boyer]
tt0119346,nm0489107,actor,[Grant Boyer]
tt0119346,nm0819435,actor,[Larson P. Giles]
tt0119346,nm0177394,actor,[Col. Ferguson]
tt0119346,nm0712991,actress,[Keri's Mom]
tt0119346,nm0011025,actor,[Keri's Dad]
tt0119346,nm2807591,actor,[Bud Sweeny]
tt0119346,nm0784372,actress,[Smiley]
tt0119346,nm0390350,actor,[Jackie Jason]
tt0119346,nm0884639,actress,[Sex Video Model]
tt0119346,nm0687739,director,\N
tt0119347,nm0001838,actress,[Helen]
tt0119347,nm0005273,actor,[Martin]
tt0119347,nm0678424,actor,[Honda]
tt0119347,nm0593865,actress,[Smokey]
tt0119347,nm0199842,actor,[Bob]
tt0119347,nm0642374,actress,[Sonja]
tt0119347,nm0189561,actor,[Old Man]
tt0119347,nm0691586,actor,[Phonebox Man]
tt0119347,nm0791874,actor,[Sam]
tt0119347,nm0492373,actress,[Customer at Hairdresser #1]
tt0119347,nm0935863,director,\N
tt0119349,nm0000177,actor,[Ben Hood]
tt0119349,nm0000260,actress,[Elena Hood]
tt0119349,nm0000244,actress,[Janey Carver]
tt0119349,nm0001089,actor,[George Clair]
tt0119349,nm0001497,actor,[Paul Hood]
tt0119349,nm0000207,actress,[Wendy Hood]
tt0119349,nm0000704,actor,[Mikey Carver]
tt0119349,nm0002123,actor,[Sandy Carver]
tt0119349,nm0472710,actor,[Francis Davenport]
tt0119349,nm0792177,actor,[Jim Carver]
tt0119349,nm0000487,director,\N
tt0119360,nm0000177,actor,[Howard Brackett]
tt0119360,nm0000349,actress,[Emily Montgomery]
tt0119360,nm0000633,actor,[Peter Malloy]
tt0119360,nm0000369,actor,[Cameron Drake]
tt0119360,nm0001666,actress,[Berniece Brackett]
tt0119360,nm0000979,actor,[Frank Brackett]
tt0119360,nm0627878,actor,[Tom Halliwell]
tt0119360,nm0419813,actor,[Walter Brackett]
tt0119360,nm0363371,actress,[Sonya]
tt0119360,nm0004999,actor,[Jack]
tt0119360,nm0000568,director,\N
tt0119361,nm0001173,actor,[Chad]
tt0119361,nm0540164,actor,[Howard]
tt0119361,nm0250368,actress,[Christine]
tt0119361,nm3140171,actor,[Co-worker #1]
tt0119361,nm0714566,actor,[John]
tt0119361,nm0370946,actor,[Co-worker #2]
tt0119361,nm0228727,actor,[Intern]
tt0119361,nm0166837,actress,[Suzanne]
tt0119361,nm0125121,actress,[Flight attendant]
tt0119361,nm0261421,actress,[Traveler]
tt0119361,nm0001438,director,\N
tt0119365,nm0000574,actor,[Harry Donovan]
tt0119365,nm0001393,actress,[Marieke Van Den Broeck]
tt0119365,nm0517021,actor,[Alastair Davies]
tt0119365,nm0007183,actor,[Turley (Prosecutor)]
tt0119365,nm0151463,actor,[Iain Ill]
tt0119365,nm0868476,actor,[White (Defense)]
tt0119365,nm0168253,actor,[Detective Inspector Deeks]
tt0119365,nm0001768,actor,[Milton A. Donovan]
tt0119365,nm0407033,actor,[Thomas Agachi]
tt0119365,nm0087805,actor,[Professor Scheerding]
tt0119365,nm0000824,director,\N
tt0119375,nm0001745,actor,[Jonas Engström]
tt0119375,nm0030153,actor,[Erik Vik]
tt0119375,nm0558801,actress,[Tanja Lorentzen]
tt0119375,nm0035277,actress,[Hilde Hagen]
tt0119375,nm0276534,actor,[Arne Zakariassen]
tt0119375,nm0007412,actor,[Tom Engen]
tt0119375,nm0711326,actor,[Chief of Police]
tt0119375,nm0594933,actor,[Eilert]
tt0119375,nm0095013,actress,[Ane]
tt0119375,nm0880716,actress,[Frøya]
tt0119375,nm0804408,director,\N
tt0119381,nm0000239,actress,[Pamela Abbott]
tt0119381,nm0000124,actress,[Eleanor Abbott]
tt0119381,nm0001618,actor,[Doug Holt]
tt0119381,nm0001082,actor,[Jacey Holt]
tt0119381,nm0001599,actor,[Lloyd Abbott]
tt0119381,nm0000834,actress,[Helen Holt]
tt0119381,nm0840366,actor,[Steve]
tt0119381,nm0324790,actress,[Alice Abbott]
tt0119381,nm0930062,actress,[Joan Abbott]
tt0119381,nm0005273,actor,[Peter Vanlaningham]
tt0119381,nm0640466,director,\N
tt0119385,nm0482320,actor,[Anand (Anandan)]
tt0119385,nm0706787,actress,[Kalpana]
tt0119385,nm0706787,actress,[Pushpa]
tt0119385,nm0695177,actor,[Tamil Selvam (Tamilzhchelvan)]
tt0119385,nm0310221,actress,[Ramani]
tt0119385,nm0007102,actress,[Selvam's lover]
tt0119385,nm0720763,actress,[Selvam's wife]
tt0119385,nm0621937,actor,[Anna Durai (the party leader)]
tt0119385,nm0534866,actress,[Special Appearance (Song \Narumugaiye\)]
tt0119385,nm0712429,actor,[Ramani's manager]
tt0119385,nm0707402,actor,[Party functionary]
tt0119385,nm0711745,director,\N
tt0119389,nm0000920,actor,[Stefan]
tt0119389,nm0457977,actor,[Alex]
tt0119389,nm0912001,actor,[Boruch]
tt0119389,nm0092639,actor,[Doctor Studjinsky]
tt0119389,nm0766643,actor,[Goehler]
tt0119389,nm0339671,actor,[Henryk]
tt0119389,nm0743605,actor,[Freddy]
tt0119389,nm0358180,actress,[Stasya's Mother]
tt0119389,nm0513887,actress,[Stasya]
tt0119389,nm0126250,actor,[Bolek]
tt0119389,nm0469273,director,\N
tt0119395,nm0000246,actor,[The Jackal]
tt0119395,nm0000152,actor,[Declan Mulqueen]
tt0119395,nm0001627,actor,[Preston]
tt0119395,nm0893204,actress,[Valentina Koslova]
tt0119395,nm0000528,actress,[Isabella]
tt0119395,nm0799777,actor,[Witherspoon]
tt0119395,nm0512610,actor,[McMurphy]
tt0119395,nm0192351,actor,[Donald Brown]
tt0119395,nm0085312,actor,[Lamont]
tt0119395,nm0002128,actress,[The First Lady]
tt0119395,nm0001994,director,\N
tt0119396,nm0000427,actress,[Jackie Brown]
tt0119396,nm0000168,actor,[Ordell Robbie]
tt0119396,nm0001233,actor,[Max Cherry]
